cx,cy,cz,count,density,i,j,k
0.159633,0.474128,-0.045642,5,4.00000000e+04,12,28,6
0.159633,0.474128,0.004358,3,2.40000000e+04,12,28,7
0.209633,-0.725872,-0.295642,9,7.20000000e+04,13,4,1
0.209633,-0.725872,-0.245642,28,2.24000000e+05,13,4,2
0.209633,-0.675872,-0.295642,82,6.56000000e+05,13,5,1
0.209633,-0.675872,-0.245642,142,1.13600000e+06,13,5,2
0.209633,-0.625872,-0.295642,114,9.12000000e+05,13,6,1
0.209633,-0.625872,-0.245642,286,2.28800000e+06,13,6,2
0.209633,-0.625872,-0.195642,1,8.00000000e+03,13,6,3
0.209633,-0.575872,-0.295642,42,3.36000000e+05,13,7,1
0.209633,-0.575872,-0.245642,307,2.45600000e+06,13,7,2
0.209633,-0.575872,-0.195642,239,1.91200000e+06,13,7,3
0.209633,-0.575872,-0.145642,236,1.88800000e+06,13,7,4
0.209633,-0.575872,-0.095642,338,2.70400000e+06,13,7,5
0.209633,-0.575872,-0.045642,257,2.05600000e+06,13,7,6
0.209633,-0.575872,0.004358,6,4.80000000e+04,13,7,7
0.209633,-0.525872,-0.245642,331,2.64800000e+06,13,8,2
0.209633,-0.525872,-0.195642,405,3.24000000e+06,13,8,3
0.209633,-0.525872,-0.145642,411,3.28800000e+06,13,8,4
0.209633,-0.525872,-0.095642,320,2.56000000e+06,13,8,5
0.209633,-0.525872,-0.045642,517,4.13600000e+06,13,8,6
0.209633,-0.525872,0.004358,98,7.84000000e+05,13,8,7
0.209633,-0.475872,-0.245642,431,3.44800000e+06,13,9,2
0.209633,-0.475872,-0.195642,58,4.64000000e+05,13,9,3
0.209633,-0.475872,-0.145642,53,4.24000000e+05,13,9,4
0.209633,-0.475872,-0.095642,444,3.55200000e+06,13,9,5
0.209633,-0.475872,-0.045642,44,3.52000000e+05,13,9,6
0.209633,-0.475872,0.004358,329,2.63200000e+06,13,9,7
0.209633,-0.425872,-0.245642,449,3.59200000e+06,13,10,2
0.209633,-0.425872,-0.195642,6,4.80000000e+04,13,10,3
0.209633,-0.425872,-0.145642,157,1.25600000e+06,13,10,4
0.209633,-0.425872,-0.095642,170,1.36000000e+06,13,10,5
0.209633,-0.425872,0.004358,231,1.84800000e+06,13,10,7
0.209633,-0.425872,0.054358,269,2.15200000e+06,13,10,8
0.209633,-0.425872,0.104358,37,2.96000000e+05,13,10,9
0.209633,-0.425872,0.304358,44,3.52000000e+05,13,10,13
0.209633,-0.375872,-0.245642,480,3.84000000e+06,13,11,2
0.209633,-0.375872,-0.195642,130,1.04000000e+06,13,11,3
0.209633,-0.375872,-0.145642,91,7.28000000e+05,13,11,4
0.209633,-0.375872,-0.095642,41,3.28000000e+05,13,11,5
0.209633,-0.375872,-0.045642,44,3.52000000e+05,13,11,6
0.209633,-0.375872,0.054358,616,4.92800000e+06,13,11,8
0.209633,-0.375872,0.104358,287,2.29600000e+06,13,11,9
0.209633,-0.375872,0.254358,401,3.20800000e+06,13,11,12
0.209633,-0.375872,0.304358,39,3.12000000e+05,13,11,13
0.209633,-0.325872,-0.245642,356,2.84800000e+06,13,12,2
0.209633,-0.325872,-0.195642,376,3.00800000e+06,13,12,3
0.209633,-0.325872,-0.145642,32,2.56000000e+05,13,12,4
0.209633,-0.325872,-0.095642,7,5.60000000e+04,13,12,5
0.209633,-0.325872,-0.045642,63,5.04000000e+05,13,12,6
0.209633,-0.325872,0.054358,7,5.60000000e+04,13,12,8
0.209633,-0.325872,0.104358,358,2.86400000e+06,13,12,9
0.209633,-0.325872,0.154358,233,1.86400000e+06,13,12,10
0.209633,-0.325872,0.254358,3,2.40000000e+04,13,12,12
0.209633,-0.275872,-0.245642,324,2.59200000e+06,13,13,2
0.209633,-0.275872,-0.195642,444,3.55200000e+06,13,13,3
0.209633,-0.275872,-0.145642,271,2.16800000e+06,13,13,4
0.209633,-0.275872,-0.095642,150,1.20000000e+06,13,13,5
0.209633,-0.275872,-0.045642,46,3.68000000e+05,13,13,6
0.209633,-0.275872,0.104358,33,2.64000000e+05,13,13,9
0.209633,-0.275872,0.154358,727,5.81600000e+06,13,13,10
0.209633,-0.275872,0.204358,26,2.08000000e+05,13,13,11
0.209633,-0.225872,-0.245642,189,1.51200000e+06,13,14,2
0.209633,-0.225872,-0.195642,511,4.08800000e+06,13,14,3
0.209633,-0.225872,0.154358,357,2.85600000e+06,13,14,10
0.209633,-0.225872,0.204358,303,2.42400000e+06,13,14,11
0.209633,-0.175872,-0.195642,702,5.61600000e+06,13,15,3
0.209633,-0.175872,0.154358,142,1.13600000e+06,13,15,10
0.209633,-0.175872,0.204358,507,4.05600000e+06,13,15,11
0.209633,-0.175872,0.254358,194,1.55200000e+06,13,15,12
0.209633,-0.125872,-0.195642,597,4.77600000e+06,13,16,3
0.209633,-0.125872,-0.145642,19,1.52000000e+05,13,16,4
0.209633,-0.125872,0.204358,278,2.22400000e+06,13,16,11
0.209633,-0.125872,0.254358,488,3.90400000e+06,13,16,12
0.209633,-0.075872,-0.345642,166,1.32800000e+06,13,17,0
0.209633,-0.075872,-0.195642,195,1.56000000e+06,13,17,3
0.209633,-0.075872,-0.145642,418,3.34400000e+06,13,17,4
0.209633,-0.075872,-0.045642,4,3.20000000e+04,13,17,6
0.209633,-0.075872,0.004358,58,4.64000000e+05,13,17,7
0.209633,-0.075872,0.054358,52,4.16000000e+05,13,17,8
0.209633,-0.075872,0.104358,1,8.00000000e+03,13,17,9
0.209633,-0.075872,0.254358,452,3.61600000e+06,13,17,12
0.209633,-0.025872,-0.345642,268,2.14400000e+06,13,18,0
0.209633,-0.025872,-0.295642,7,5.60000000e+04,13,18,1
0.209633,-0.025872,-0.195642,113,9.04000000e+05,13,18,3
0.209633,-0.025872,-0.145642,478,3.82400000e+06,13,18,4
0.209633,-0.025872,-0.045642,27,2.16000000e+05,13,18,6
0.209633,-0.025872,0.004358,52,4.16000000e+05,13,18,7
0.209633,-0.025872,0.054358,100,8.00000000e+05,13,18,8
0.209633,-0.025872,0.104358,88,7.04000000e+05,13,18,9
0.209633,-0.025872,0.254358,215,1.72000000e+06,13,18,12
0.209633,-0.025872,0.304358,215,1.72000000e+06,13,18,13
0.209633,-0.025872,0.354358,34,2.72000000e+05,13,18,14
0.209633,0.024128,-0.345642,23,1.84000000e+05,13,19,0
0.209633,0.024128,-0.295642,1,8.00000000e+03,13,19,1
0.209633,0.024128,-0.145642,536,4.28800000e+06,13,19,4
0.209633,0.024128,-0.045642,61,4.88000000e+05,13,19,6
0.209633,0.024128,0.004358,12,9.60000000e+04,13,19,7
0.209633,0.024128,0.104358,87,6.96000000e+05,13,19,9
0.209633,0.024128,0.304358,303,2.42400000e+06,13,19,13
0.209633,0.024128,0.354358,441,3.52800000e+06,13,19,14
0.209633,0.074128,-0.145642,417,3.33600000e+06,13,20,4
0.209633,0.074128,-0.045642,150,1.20000000e+06,13,20,6
0.209633,0.074128,0.104358,98,7.84000000e+05,13,20,9
0.209633,0.074128,0.154358,18,1.44000000e+05,13,20,10
0.209633,0.074128,0.304358,392,3.13600000e+06,13,20,13
0.209633,0.074128,0.354358,245,1.96000000e+06,13,20,14
0.209633,0.124128,-0.195642,2,1.60000000e+04,13,21,3
0.209633,0.124128,-0.145642,569,4.55200000e+06,13,21,4
0.209633,0.124128,-0.045642,100,8.00000000e+05,13,21,6
0.209633,0.124128,0.004358,208,1.66400000e+06,13,21,7
0.209633,0.124128,0.054358,211,1.68800000e+06,13,21,8
0.209633,0.124128,0.104358,217,1.73600000e+06,13,21,9
0.209633,0.124128,0.154358,174,1.39200000e+06,13,21,10
0.209633,0.124128,0.304358,399,3.19200000e+06,13,21,13
0.209633,0.124128,0.354358,54,4.32000000e+05,13,21,14
0.209633,0.174128,-0.195642,487,3.89600000e+06,13,22,3
0.209633,0.174128,-0.145642,270,2.16000000e+06,13,22,4
0.209633,0.174128,-0.095642,185,1.48000000e+06,13,22,5
0.209633,0.174128,-0.045642,526,4.20800000e+06,13,22,6
0.209633,0.174128,0.004358,287,2.29600000e+06,13,22,7
0.209633,0.174128,0.054358,306,2.44800000e+06,13,22,8
0.209633,0.174128,0.104358,374,2.99200000e+06,13,22,9
0.209633,0.174128,0.154358,607,4.85600000e+06,13,22,10
0.209633,0.174128,0.204358,61,4.88000000e+05,13,22,11
0.209633,0.174128,0.304358,208,1.66400000e+06,13,22,13
0.209633,0.174128,0.354358,54,4.32000000e+05,13,22,14
0.209633,0.224128,-0.195642,779,6.23200000e+06,13,23,3
0.209633,0.224128,-0.145642,209,1.67200000e+06,13,23,4
0.209633,0.224128,-0.095642,628,5.02400000e+06,13,23,5
0.209633,0.224128,-0.045642,396,3.16800000e+06,13,23,6
0.209633,0.224128,0.004358,339,2.71200000e+06,13,23,7
0.209633,0.224128,0.054358,319,2.55200000e+06,13,23,8
0.209633,0.224128,0.104358,288,2.30400000e+06,13,23,9
0.209633,0.224128,0.154358,289,2.31200000e+06,13,23,10
0.209633,0.224128,0.204358,265,2.12000000e+06,13,23,11
0.209633,0.224128,0.254358,41,3.28000000e+05,13,23,12
0.209633,0.224128,0.304358,338,2.70400000e+06,13,23,13
0.209633,0.224128,0.354358,3,2.40000000e+04,13,23,14
0.209633,0.274128,-0.195642,438,3.50400000e+06,13,24,3
0.209633,0.274128,-0.145642,250,2.00000000e+06,13,24,4
0.209633,0.274128,-0.095642,798,6.38400000e+06,13,24,5
0.209633,0.274128,-0.045642,397,3.17600000e+06,13,24,6
0.209633,0.274128,0.004358,220,1.76000000e+06,13,24,7
0.209633,0.274128,0.054358,72,5.76000000e+05,13,24,8
0.209633,0.274128,0.104358,155,1.24000000e+06,13,24,9
0.209633,0.274128,0.154358,346,2.76800000e+06,13,24,10
0.209633,0.274128,0.204358,736,5.88800000e+06,13,24,11
0.209633,0.274128,0.254358,114,9.12000000e+05,13,24,12
0.209633,0.274128,0.304358,139,1.11200000e+06,13,24,13
0.209633,0.324128,-0.195642,50,4.00000000e+05,13,25,3
0.209633,0.324128,-0.145642,61,4.88000000e+05,13,25,4
0.209633,0.324128,-0.095642,364,2.91200000e+06,13,25,5
0.209633,0.324128,-0.045642,1077,8.61600000e+06,13,25,6
0.209633,0.324128,0.004358,641,5.12800000e+06,13,25,7
0.209633,0.324128,0.054358,463,3.70400000e+06,13,25,8
0.209633,0.324128,0.104358,719,5.75200000e+06,13,25,9
0.209633,0.324128,0.154358,778,6.22400000e+06,13,25,10
0.209633,0.324128,0.204358,412,3.29600000e+06,13,25,11
0.209633,0.324128,0.254358,288,2.30400000e+06,13,25,12
0.209633,0.324128,0.304358,162,1.29600000e+06,13,25,13
0.209633,0.374128,-0.045642,93,7.44000000e+05,13,26,6
0.209633,0.374128,0.004358,517,4.13600000e+06,13,26,7
0.209633,0.374128,0.054358,632,5.05600000e+06,13,26,8
0.209633,0.374128,0.104358,236,1.88800000e+06,13,26,9
0.209633,0.374128,0.154358,55,4.40000000e+05,13,26,10
0.209633,0.374128,0.204358,153,1.22400000e+06,13,26,11
0.209633,0.374128,0.254358,172,1.37600000e+06,13,26,12
0.209633,0.374128,0.304358,74,5.92000000e+05,13,26,13
0.259633,-0.725872,-0.295642,275,2.20000000e+06,14,4,1
0.259633,-0.725872,-0.245642,147,1.17600000e+06,14,4,2
0.259633,-0.675872,-0.295642,518,4.14400000e+06,14,5,1
0.259633,-0.675872,-0.245642,411,3.28800000e+06,14,5,2
0.259633,-0.625872,-0.295642,445,3.56000000e+06,14,6,1
0.259633,-0.625872,-0.245642,281,2.24800000e+06,14,6,2
0.259633,-0.625872,-0.195642,59,4.72000000e+05,14,6,3
0.259633,-0.575872,-0.295642,332,2.65600000e+06,14,7,1
0.259633,-0.575872,-0.195642,265,2.12000000e+06,14,7,3
0.259633,-0.525872,-0.295642,316,2.52800000e+06,14,8,1
0.259633,-0.525872,-0.245642,54,4.32000000e+05,14,8,2
0.259633,-0.525872,-0.195642,59,4.72000000e+05,14,8,3
0.259633,-0.525872,-0.145642,387,3.09600000e+06,14,8,4
0.259633,-0.525872,-0.095642,1,8.00000000e+03,14,8,5
0.259633,-0.525872,-0.045642,24,1.92000000e+05,14,8,6
0.259633,-0.475872,-0.295642,152,1.21600000e+06,14,9,1
0.259633,-0.475872,-0.245642,268,2.14400000e+06,14,9,2
0.259633,-0.475872,-0.145642,99,7.92000000e+05,14,9,4
0.259633,-0.475872,-0.095642,219,1.75200000e+06,14,9,5
0.259633,-0.475872,-0.045642,240,1.92000000e+06,14,9,6
0.259633,-0.475872,0.004358,47,3.76000000e+05,14,9,7
0.259633,-0.425872,-0.295642,77,6.16000000e+05,14,10,1
0.259633,-0.425872,-0.245642,413,3.30400000e+06,14,10,2
0.259633,-0.425872,-0.095642,473,3.78400000e+06,14,10,5
0.259633,-0.425872,-0.045642,61,4.88000000e+05,14,10,6
0.259633,-0.425872,0.004358,261,2.08800000e+06,14,10,7
0.259633,-0.425872,0.304358,59,4.72000000e+05,14,10,13
0.259633,-0.375872,-0.245642,341,2.72800000e+06,14,11,2
0.259633,-0.375872,-0.145642,39,3.12000000e+05,14,11,4
0.259633,-0.375872,-0.095642,436,3.48800000e+06,14,11,5
0.259633,-0.375872,-0.045642,2,1.60000000e+04,14,11,6
0.259633,-0.375872,0.004358,220,1.76000000e+06,14,11,7
0.259633,-0.375872,0.054358,196,1.56800000e+06,14,11,8
0.259633,-0.325872,-0.245642,114,9.12000000e+05,14,12,2
0.259633,-0.325872,-0.195642,412,3.29600000e+06,14,12,3
0.259633,-0.325872,-0.145642,273,2.18400000e+06,14,12,4
0.259633,-0.325872,-0.095642,292,2.33600000e+06,14,12,5
0.259633,-0.325872,-0.045642,3,2.40000000e+04,14,12,6
0.259633,-0.325872,0.004358,28,2.24000000e+05,14,12,7
0.259633,-0.325872,0.054358,457,3.65600000e+06,14,12,8
0.259633,-0.325872,0.104358,294,2.35200000e+06,14,12,9
0.259633,-0.275872,-0.195642,407,3.25600000e+06,14,13,3
0.259633,-0.275872,-0.145642,567,4.53600000e+06,14,13,4
0.259633,-0.275872,-0.095642,93,7.44000000e+05,14,13,5
0.259633,-0.275872,0.054358,134,1.07200000e+06,14,13,8
0.259633,-0.275872,0.104358,648,5.18400000e+06,14,13,9
0.259633,-0.275872,0.154358,72,5.76000000e+05,14,13,10
0.259633,-0.225872,-0.195642,528,4.22400000e+06,14,14,3
0.259633,-0.225872,-0.145642,304,2.43200000e+06,14,14,4
0.259633,-0.225872,0.104358,543,4.34400000e+06,14,14,9
0.259633,-0.225872,0.154358,663,5.30400000e+06,14,14,10
0.259633,-0.175872,-0.195642,612,4.89600000e+06,14,15,3
0.259633,-0.175872,-0.145642,492,3.93600000e+06,14,15,4
0.259633,-0.175872,0.104358,36,2.88000000e+05,14,15,9
0.259633,-0.175872,0.154358,587,4.69600000e+06,14,15,10
0.259633,-0.175872,0.204358,36,2.88000000e+05,14,15,11
0.259633,-0.125872,-0.195642,496,3.96800000e+06,14,16,3
0.259633,-0.125872,-0.145642,704,5.63200000e+06,14,16,4
0.259633,-0.125872,-0.095642,17,1.36000000e+05,14,16,5
0.259633,-0.125872,0.104358,22,1.76000000e+05,14,16,9
0.259633,-0.125872,0.154358,191,1.52800000e+06,14,16,10
0.259633,-0.125872,0.204358,283,2.26400000e+06,14,16,11
0.259633,-0.075872,-0.345642,59,4.72000000e+05,14,17,0
0.259633,-0.075872,-0.195642,44,3.52000000e+05,14,17,3
0.259633,-0.075872,-0.145642,1080,8.64000000e+06,14,17,4
0.259633,-0.075872,-0.095642,66,5.28000000e+05,14,17,5
0.259633,-0.075872,0.154358,3,2.40000000e+04,14,17,10
0.259633,-0.075872,0.204358,305,2.44000000e+06,14,17,11
0.259633,-0.075872,0.254358,67,5.36000000e+05,14,17,12
0.259633,-0.075872,0.404358,27,2.16000000e+05,14,17,15
0.259633,-0.025872,-0.345642,314,2.51200000e+06,14,18,0
0.259633,-0.025872,-0.295642,184,1.47200000e+06,14,18,1
0.259633,-0.025872,-0.145642,847,6.77600000e+06,14,18,4
0.259633,-0.025872,-0.095642,64,5.12000000e+05,14,18,5
0.259633,-0.025872,0.004358,6,4.80000000e+04,14,18,7
0.259633,-0.025872,0.054358,72,5.76000000e+05,14,18,8
0.259633,-0.025872,0.104358,4,3.20000000e+04,14,18,9
0.259633,-0.025872,0.204358,71,5.68000000e+05,14,18,11
0.259633,-0.025872,0.254358,321,2.56800000e+06,14,18,12
0.259633,-0.025872,0.304358,57,4.56000000e+05,14,18,13
0.259633,-0.025872,0.354358,203,1.62400000e+06,14,18,14
0.259633,-0.025872,0.404358,338,2.70400000e+06,14,18,15
0.259633,0.024128,-0.345642,364,2.91200000e+06,14,19,0
0.259633,0.024128,-0.295642,310,2.48000000e+06,14,19,1
0.259633,0.024128,-0.245642,6,4.80000000e+04,14,19,2
0.259633,0.024128,-0.145642,760,6.08000000e+06,14,19,4
0.259633,0.024128,-0.095642,91,7.28000000e+05,14,19,5
0.259633,0.024128,-0.045642,2,1.60000000e+04,14,19,6
0.259633,0.024128,0.004358,88,7.04000000e+05,14,19,7
0.259633,0.024128,0.054358,172,1.37600000e+06,14,19,8
0.259633,0.024128,0.104358,55,4.40000000e+05,14,19,9
0.259633,0.024128,0.254358,185,1.48000000e+06,14,19,12
0.259633,0.024128,0.304358,238,1.90400000e+06,14,19,13
0.259633,0.024128,0.354358,46,3.68000000e+05,14,19,14
0.259633,0.074128,-0.345642,65,5.20000000e+05,14,20,0
0.259633,0.074128,-0.295642,240,1.92000000e+06,14,20,1
0.259633,0.074128,-0.245642,81,6.48000000e+05,14,20,2
0.259633,0.074128,-0.145642,458,3.66400000e+06,14,20,4
0.259633,0.074128,-0.095642,250,2.00000000e+06,14,20,5
0.259633,0.074128,-0.045642,122,9.76000000e+05,14,20,6
0.259633,0.074128,0.004358,95,7.60000000e+05,14,20,7
0.259633,0.074128,0.054358,13,1.04000000e+05,14,20,8
0.259633,0.074128,0.104358,211,1.68800000e+06,14,20,9
0.259633,0.074128,0.254358,430,3.44000000e+06,14,20,12
0.259633,0.074128,0.304358,217,1.73600000e+06,14,20,13
0.259633,0.074128,0.354358,5,4.00000000e+04,14,20,14
0.259633,0.124128,-0.295642,19,1.52000000e+05,14,21,1
0.259633,0.124128,-0.245642,175,1.40000000e+06,14,21,2
0.259633,0.124128,-0.195642,41,3.28000000e+05,14,21,3
0.259633,0.124128,-0.145642,552,4.41600000e+06,14,21,4
0.259633,0.124128,-0.095642,325,2.60000000e+06,14,21,5
0.259633,0.124128,-0.045642,306,2.44800000e+06,14,21,6
0.259633,0.124128,0.004358,235,1.88000000e+06,14,21,7
0.259633,0.124128,0.054358,342,2.73600000e+06,14,21,8
0.259633,0.124128,0.104358,378,3.02400000e+06,14,21,9
0.259633,0.124128,0.154358,205,1.64000000e+06,14,21,10
0.259633,0.124128,0.254358,326,2.60800000e+06,14,21,12
0.259633,0.124128,0.304358,197,1.57600000e+06,14,21,13
0.259633,0.174128,-0.245642,18,1.44000000e+05,14,22,2
0.259633,0.174128,-0.195642,237,1.89600000e+06,14,22,3
0.259633,0.174128,-0.145642,539,4.31200000e+06,14,22,4
0.259633,0.174128,-0.095642,317,2.53600000e+06,14,22,5
0.259633,0.174128,-0.045642,93,7.44000000e+05,14,22,6
0.259633,0.174128,0.004358,92,7.36000000e+05,14,22,7
0.259633,0.174128,0.054358,53,4.24000000e+05,14,22,8
0.259633,0.174128,0.104358,83,6.64000000e+05,14,22,9
0.259633,0.174128,0.154358,503,4.02400000e+06,14,22,10
0.259633,0.174128,0.204358,13,1.04000000e+05,14,22,11
0.259633,0.174128,0.254358,174,1.39200000e+06,14,22,12
0.259633,0.174128,0.304358,192,1.53600000e+06,14,22,13
0.259633,0.224128,-0.195642,154,1.23200000e+06,14,23,3
0.259633,0.224128,-0.145642,314,2.51200000e+06,14,23,4
0.259633,0.224128,-0.095642,80,6.40000000e+05,14,23,5
0.259633,0.224128,0.154358,383,3.06400000e+06,14,23,10
0.259633,0.224128,0.204358,308,2.46400000e+06,14,23,11
0.259633,0.224128,0.254358,164,1.31200000e+06,14,23,12
0.259633,0.224128,0.304358,12,9.60000000e+04,14,23,13
0.259633,0.274128,-0.145642,368,2.94400000e+06,14,24,4
0.259633,0.274128,-0.095642,213,1.70400000e+06,14,24,5
0.259633,0.274128,0.154358,652,5.21600000e+06,14,24,10
0.259633,0.274128,0.204358,356,2.84800000e+06,14,24,11
0.259633,0.274128,0.254358,222,1.77600000e+06,14,24,12
0.259633,0.324128,-0.095642,297,2.37600000e+06,14,25,5
0.259633,0.324128,-0.045642,330,2.64000000e+06,14,25,6
0.259633,0.324128,0.104358,384,3.07200000e+06,14,25,9
0.259633,0.324128,0.154358,292,2.33600000e+06,14,25,10
0.259633,0.374128,-0.045642,127,1.01600000e+06,14,26,6
0.259633,0.374128,0.004358,442,3.53600000e+06,14,26,7
0.259633,0.374128,0.054358,458,3.66400000e+06,14,26,8
0.259633,0.374128,0.104358,199,1.59200000e+06,14,26,9
0.309633,-0.725872,-0.295642,35,2.80000000e+05,15,4,1
0.309633,-0.675872,-0.345642,69,5.52000000e+05,15,5,0
0.309633,-0.675872,-0.295642,717,5.73600000e+06,15,5,1
0.309633,-0.675872,-0.245642,132,1.05600000e+06,15,5,2
0.309633,-0.625872,-0.345642,216,1.72800000e+06,15,6,0
0.309633,-0.625872,-0.295642,155,1.24000000e+06,15,6,1
0.309633,-0.625872,-0.245642,389,3.11200000e+06,15,6,2
0.309633,-0.625872,-0.195642,5,4.00000000e+04,15,6,3
0.309633,-0.575872,-0.345642,146,1.16800000e+06,15,7,0
0.309633,-0.575872,-0.295642,211,1.68800000e+06,15,7,1
0.309633,-0.575872,-0.245642,65,5.20000000e+05,15,7,2
0.309633,-0.575872,-0.195642,298,2.38400000e+06,15,7,3
0.309633,-0.525872,-0.345642,37,2.96000000e+05,15,8,0
0.309633,-0.525872,-0.295642,335,2.68000000e+06,15,8,1
0.309633,-0.525872,-0.195642,288,2.30400000e+06,15,8,3
0.309633,-0.525872,-0.145642,242,1.93600000e+06,15,8,4
0.309633,-0.475872,-0.295642,441,3.52800000e+06,15,9,1
0.309633,-0.475872,-0.195642,7,5.60000000e+04,15,9,3
0.309633,-0.475872,-0.145642,436,3.48800000e+06,15,9,4
0.309633,-0.475872,-0.095642,32,2.56000000e+05,15,9,5
0.309633,-0.425872,-0.295642,287,2.29600000e+06,15,10,1
0.309633,-0.425872,-0.245642,70,5.60000000e+05,15,10,2
0.309633,-0.425872,-0.145642,272,2.17600000e+06,15,10,4
0.309633,-0.425872,-0.095642,249,1.99200000e+06,15,10,5
0.309633,-0.425872,-0.045642,163,1.30400000e+06,15,10,6
0.309633,-0.425872,0.004358,44,3.52000000e+05,15,10,7
0.309633,-0.375872,-0.245642,366,2.92800000e+06,15,11,2
0.309633,-0.375872,-0.195642,158,1.26400000e+06,15,11,3
0.309633,-0.375872,-0.145642,388,3.10400000e+06,15,11,4
0.309633,-0.375872,-0.095642,427,3.41600000e+06,15,11,5
0.309633,-0.375872,-0.045642,130,1.04000000e+06,15,11,6
0.309633,-0.375872,0.004358,257,2.05600000e+06,15,11,7
0.309633,-0.325872,-0.195642,316,2.52800000e+06,15,12,3
0.309633,-0.325872,-0.145642,647,5.17600000e+06,15,12,4
0.309633,-0.325872,-0.095642,421,3.36800000e+06,15,12,5
0.309633,-0.325872,0.004358,303,2.42400000e+06,15,12,7
0.309633,-0.325872,0.054358,50,4.00000000e+05,15,12,8
0.309633,-0.275872,-0.145642,127,1.01600000e+06,15,13,4
0.309633,-0.275872,-0.095642,301,2.40800000e+06,15,13,5
0.309633,-0.275872,0.004358,192,1.53600000e+06,15,13,7
0.309633,-0.275872,0.054358,203,1.62400000e+06,15,13,8
0.309633,-0.275872,0.104358,1,8.00000000e+03,15,13,9
0.309633,-0.225872,-0.145642,21,1.68000000e+05,15,14,4
0.309633,-0.225872,-0.095642,78,6.24000000e+05,15,14,5
0.309633,-0.225872,0.004358,85,6.80000000e+05,15,14,7
0.309633,-0.225872,0.054358,236,1.88800000e+06,15,14,8
0.309633,-0.225872,0.104358,185,1.48000000e+06,15,14,9
0.309633,-0.175872,-0.145642,21,1.68000000e+05,15,15,4
0.309633,-0.175872,-0.095642,70,5.60000000e+05,15,15,5
0.309633,-0.175872,0.054358,305,2.44000000e+06,15,15,8
0.309633,-0.175872,0.104358,334,2.67200000e+06,15,15,9
0.309633,-0.175872,0.154358,1,8.00000000e+03,15,15,10
0.309633,-0.125872,-0.145642,2,1.60000000e+04,15,16,4
0.309633,-0.125872,-0.095642,69,5.52000000e+05,15,16,5
0.309633,-0.125872,0.054358,54,4.32000000e+05,15,16,8
0.309633,-0.125872,0.104358,304,2.43200000e+06,15,16,9
0.309633,-0.125872,0.154358,139,1.11200000e+06,15,16,10
0.309633,-0.075872,-0.145642,126,1.00800000e+06,15,17,4
0.309633,-0.075872,-0.095642,92,7.36000000e+05,15,17,5
0.309633,-0.075872,0.104358,101,8.08000000e+05,15,17,9
0.309633,-0.075872,0.154358,206,1.64800000e+06,15,17,10
0.309633,-0.075872,0.204358,35,2.80000000e+05,15,17,11
0.309633,-0.075872,0.304358,208,1.66400000e+06,15,17,13
0.309633,-0.075872,0.354358,372,2.97600000e+06,15,17,14
0.309633,-0.075872,0.404358,808,6.46400000e+06,15,17,15
0.309633,-0.075872,0.454358,306,2.44800000e+06,15,17,16
0.309633,-0.025872,-0.345642,208,1.66400000e+06,15,18,0
0.309633,-0.025872,-0.295642,237,1.89600000e+06,15,18,1
0.309633,-0.025872,-0.145642,311,2.48800000e+06,15,18,4
0.309633,-0.025872,-0.095642,156,1.24800000e+06,15,18,5
0.309633,-0.025872,-0.045642,1,8.00000000e+03,15,18,6
0.309633,-0.025872,0.104358,16,1.28000000e+05,15,18,9
0.309633,-0.025872,0.154358,201,1.60800000e+06,15,18,10
0.309633,-0.025872,0.204358,377,3.01600000e+06,15,18,11
0.309633,-0.025872,0.254358,98,7.84000000e+05,15,18,12
0.309633,-0.025872,0.304358,4,3.20000000e+04,15,18,13
0.309633,-0.025872,0.354358,63,5.04000000e+05,15,18,14
0.309633,-0.025872,0.404358,377,3.01600000e+06,15,18,15
0.309633,0.024128,-0.345642,221,1.76800000e+06,15,19,0
0.309633,0.024128,-0.295642,310,2.48000000e+06,15,19,1
0.309633,0.024128,-0.245642,151,1.20800000e+06,15,19,2
0.309633,0.024128,-0.145642,266,2.12800000e+06,15,19,4
0.309633,0.024128,-0.095642,305,2.44000000e+06,15,19,5
0.309633,0.024128,-0.045642,139,1.11200000e+06,15,19,6
0.309633,0.024128,0.054358,2,1.60000000e+04,15,19,8
0.309633,0.024128,0.104358,4,3.20000000e+04,15,19,9
0.309633,0.024128,0.154358,138,1.10400000e+06,15,19,10
0.309633,0.024128,0.204358,327,2.61600000e+06,15,19,11
0.309633,0.024128,0.254358,202,1.61600000e+06,15,19,12
0.309633,0.074128,-0.345642,208,1.66400000e+06,15,20,0
0.309633,0.074128,-0.295642,185,1.48000000e+06,15,20,1
0.309633,0.074128,-0.245642,218,1.74400000e+06,15,20,2
0.309633,0.074128,-0.195642,47,3.76000000e+05,15,20,3
0.309633,0.074128,-0.145642,38,3.04000000e+05,15,20,4
0.309633,0.074128,-0.095642,205,1.64000000e+06,15,20,5
0.309633,0.074128,-0.045642,240,1.92000000e+06,15,20,6
0.309633,0.074128,0.004358,229,1.83200000e+06,15,20,7
0.309633,0.074128,0.054358,339,2.71200000e+06,15,20,8
0.309633,0.074128,0.104358,65,5.20000000e+05,15,20,9
0.309633,0.074128,0.154358,3,2.40000000e+04,15,20,10
0.309633,0.074128,0.204358,308,2.46400000e+06,15,20,11
0.309633,0.074128,0.254358,301,2.40800000e+06,15,20,12
